GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "23000","Maine",1,SAGDP4N,1,"...","All industry total","Thousands of dollars",17694277,18796053,20064547,21369268,22593018,23479992,24462833,25796398,26301224,27779575,28867911,29678461,28902650,29226846,29665321,30372188,31129972,32193785,33491406,34486940,35764664,37372382,39138300,40265316
 "23000","Maine",1,SAGDP4N,2,"..."," Private industries","Thousands of dollars",14155507,15113589,16152351,17223412,18164198,18747666,19399940,20471155,20763478,21962795,22837373,23468621,22599785,22862589,23479423,24202899,24836689,25607244,26775409,27543295,28743086,30206413,31737514,32613137
 "23000","Maine",1,SAGDP4N,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",180200,180866,186829,203543,210560,232768,221874,242458,226587,281780,303403,(D),(D),285032,281083,(D),344184,368887,356042,360756,363661,372298,349606,359767
 "23000","Maine",1,SAGDP4N,4,"111-112","   Farms","Thousands of dollars",79862,79749,73523,85090,88820,109290,97686,95254,76872,85271,101133,96810,92164,88114,75584,132357,135168,143716,119323,134655,116444,106465,87990,89309
 "23000","Maine",1,SAGDP4N,5,"113-115","   Forestry, fishing, and related activities","Thousands of dollars",100337,101117,113307,118453,121740,123478,124189,147204,149716,196510,202270,(D),(D),196918,205499,(D),209016,225171,236719,226101,247217,265834,261616,270458
 "23000","Maine",1,SAGDP4N,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",(T),(T),(T),(T),4493,4658,4600,4374,4716,5630,5556,(D),(D),12024,13389,(D),13000,13686,14159,15385,16112,17499,16672,18007
 "23000","Maine",1,SAGDP4N,7,"211","   Oil and gas extraction","Thousands of dollars",(T),(T),(T),(T),0,0,0,0,0,0,(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0
 "23000","Maine",1,SAGDP4N,8,"212","   Mining (except oil and gas)","Thousands of dollars",(T),(T),(T),(T),(D),(D),(D),(D),(D),5630,4870,6350,6135,(D),(D),12927,12497,(D),(D),(D),(D),(D),(D),(D)
 "23000","Maine",1,SAGDP4N,9,"213","   Support activities for mining","Thousands of dollars",(T),(T),(T),(T),(D),(D),(D),(D),(D),0,(D),(D),(D),(D),(D),(D),503,(D),(D),(D),(D),(D),(D),(D)
 "23000","Maine",1,SAGDP4N,10,"22","  Utilities","Thousands of dollars",180174,147461,145225,151300,160212,167994,152790,155072,159111,167443,175424,181328,174835,182678,173190,171679,180773,185569,185902,196113,208982,207313,212748,242340
