psu,weight,durable_price,durable,item_code1,item_code2,item_code3,item_code4,item_code5,item_code6,item_code_a1,item_code_a2,item_code_a3,payment_method,year,code_string,code_a_string,television,refrigerator,washing_machine,cook_stove,clothes_dryer,dishwasher,freezer,credit_use,psu2,city_cca
-134,34,179,179,3,0,0,0,0,0,0,0,0,2,1959,300000,000,0,0,1,0,0,0,0,1,-1,Newark
1146,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,11,Newark
1133,32,165,165,3,0,0,0,0,0,0,0,0,2,1959,300000,000,0,0,1,0,0,0,0,1,11,Newark
1249,32,2000,2000,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,12,Newark
4633,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,46,Columbus
6418,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,64,
0101,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,01,
0764,30,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,07,Long Beach
0762,30,150,125,1,0,0,0,0,0,0,0,0,1,1959,100000,000,1,0,0,0,0,0,0,0,07,Long Beach
4219,34,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,42,
6419,32,200,150,4,0,0,0,0,0,0,0,0,2,1959,400000,000,0,0,0,1,0,0,0,1,64,
6417,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,64,
8912,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,89,"Washington, D.C."
4928,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,49,
2408,33,95,95,1,0,0,0,0,0,0,0,0,2,1959,100000,000,1,0,0,0,0,0,0,1,24,
4923,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,49,
7053,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,70,
4632,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,46,Columbus
7039,31,25,25,&,0,0,0,0,0,5,0,0,1,1959,&00000,500,0,0,0,0,0,0,0,0,70,
2401,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,24,
2227,32,502,502,1,6,&,0,0,0,5,0,0,1,1959,16&000,500,1,0,0,0,1,0,0,0,22,Newark
0744,30,420,420,2,5,0,0,0,0,0,0,0,3,1959,250000,000,0,1,0,0,0,0,0,0.5,07,Long Beach
0745,30,479,314,2,0,0,0,0,0,0,0,0,2,1959,200000,000,0,1,0,0,0,0,0,1,07,Long Beach
4225,34,29,29,&,0,0,0,0,0,5,0,0,1,1959,&00000,500,0,0,0,0,0,0,0,0,42,
0308,29,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,03,
0808,29,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,08,"Washington, D.C."
0746,30,300,300,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,07,Long Beach
1145,32,355,355,1,7,0,0,0,0,0,0,0,1,1959,170000,000,1,0,0,0,0,1,0,0,11,Newark
8805,29,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,88,
-231,31,0,0,&,0,0,0,0,0,2,0,0,2,1959,&00000,200,0,0,0,0,0,0,0,1,-2,Newark
3153,35,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,31,
0763,30,620,600,5,8,0,0,0,0,0,0,0,1,1959,580000,000,0,0,0,0,0,0,0,0,07,Long Beach
0716,34,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,07,Long Beach
2415,33,170,170,1,0,0,0,0,0,0,0,0,1,1959,100000,000,1,0,0,0,0,0,0,0,24,
7609,33,142,142,3,&,0,0,0,0,1,0,0,3,1959,3&0000,100,0,0,1,0,0,0,0,0.5,76,Milwaukee
8716,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,87,
1907,40,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,19,"Washington, D.C."
7619,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,76,Milwaukee
6005,31,250,250,3,0,0,0,0,0,0,0,0,2,1959,300000,000,0,0,1,0,0,0,0,1,60,
-115,34,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,-1,Newark
-705,30,405,330,1,0,0,0,0,0,0,0,0,2,1959,100000,000,1,0,0,0,0,0,0,1,-7,San Jose
1914,40,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,19,"Washington, D.C."
0501,31,350,350,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,05,Columbus
3346,35,400,400,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,33,
8815,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,88,
0765,30,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,07,Long Beach
0904,29,350,350,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,09,"Washington, D.C."
9011,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,90,
1909,40,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,19,"Washington, D.C."
3216,35,194,194,1,0,0,0,0,0,0,0,0,2,1959,100000,000,1,0,0,0,0,0,0,1,32,
6530,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,65,
-703,30,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,-7,San Jose
8412,33,160,160,1,0,0,0,0,0,0,0,0,1,1959,100000,000,1,0,0,0,0,0,0,0,84,Omaha
0761,30,500,500,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,07,Long Beach
2505,33,200,170,3,0,0,0,0,0,0,0,0,2,1959,300000,000,0,0,1,0,0,0,0,1,25,Columbus
8409,33,290,150,4,0,0,0,0,0,0,0,0,1,1959,400000,000,0,0,0,1,0,0,0,0,84,Omaha
8411,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,84,Omaha
8406,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,84,Omaha
3149,35,180,180,1,&,0,0,0,0,2,0,0,3,1959,1&0000,200,1,0,0,0,0,0,0,0.5,31,
5933,31,115,115,4,0,0,0,0,0,0,0,0,1,1959,400000,000,0,0,0,1,0,0,0,0,59,
5932,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,59,
5804,31,485,425,2,0,0,0,0,0,0,0,0,1,1959,200000,000,0,1,0,0,0,0,0,0,58,
5815,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,58,
7054,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,70,
4620,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,46,Columbus
4217,34,188,148,3,0,0,0,0,0,0,0,0,2,1959,300000,000,0,0,1,0,0,0,0,1,42,
4634,33,298,298,&,0,0,0,0,0,2,0,0,2,1959,&00000,200,0,0,0,0,0,0,0,1,46,Columbus
4740,30,280,245,1,0,0,0,0,0,0,0,0,1,1959,100000,000,1,0,0,0,0,0,0,0,47,Seattle
4741,30,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,47,Seattle
8828,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,88,
8710,30,150,150,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,87,
3924,34,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,39,
8722,31,339,144,3,0,0,0,0,0,0,0,0,2,1959,300000,000,0,0,1,0,0,0,0,1,87,
3626,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,36,Columbus
0318,34,10,10,3,0,0,0,0,0,0,0,0,1,1959,300000,000,0,0,1,0,0,0,0,0,03,
3119,35,55,55,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,31,
3617,32,150,110,1,0,0,0,0,0,0,0,0,1,1959,100000,000,1,0,0,0,0,0,0,0,36,Columbus
6744,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,67,Central CA
7914,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,79,
8913,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,89,"Washington, D.C."
4034,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,40,
6748,31,126,126,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,67,Central CA
8736,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,87,
7425,31,80,80,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,74,Wichita
-210,34,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,-2,Newark
8735,31,300,300,1,0,0,0,0,0,0,0,0,2,1959,100000,000,1,0,0,0,0,0,0,1,87,
8730,31,200,160,4,0,0,0,0,0,0,0,0,1,1959,400000,000,0,0,0,1,0,0,0,0,87,
3146,35,45,45,1,0,0,0,0,0,0,0,0,1,1959,100000,000,1,0,0,0,0,0,0,0,31,
3529,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,35,Indianapolis
3150,35,179,179,3,&,0,0,0,0,5,0,0,2,1959,3&0000,500,0,0,1,0,0,0,0,1,31,
3913,34,239,239,3,&,0,0,0,0,5,0,0,2,1959,3&0000,500,0,0,1,0,0,0,0,1,39,
8704,30,0,0,5,&,0,0,0,0,5,0,0,2,1959,5&0000,500,0,0,0,0,0,0,0,1,87,
3412,32,180,180,1,5,0,0,0,0,0,0,0,1,1959,150000,000,1,0,0,0,0,0,0,0,34,St. Paul
8709,30,1033,953,1,3,5,&,0,0,5,0,0,3,1959,135&00,500,1,0,1,0,0,0,0,0.5,87,
1217,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,12,Newark
4629,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,46,Columbus
6907,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,69,
-719,34,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,-7,San Jose
5430,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,54,Columbus
9819,31,676,676,1,3,4,5,0,0,0,0,0,2,1959,134500,000,1,0,1,1,0,0,0,1,98,
5633,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,56,Columbus
7614,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,76,Milwaukee
-234,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,-2,Newark
7617,32,400,400,1,&,0,0,0,0,4,0,0,1,1959,1&0000,400,1,0,0,0,0,0,0,0,76,Milwaukee
4742,30,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,47,Seattle
0750,30,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,07,Long Beach
-233,31,159,159,1,0,0,0,0,0,0,0,0,2,1959,100000,000,1,0,0,0,0,0,0,1,-2,Newark
7620,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,76,Milwaukee
0317,34,300,250,1,0,0,0,0,0,0,0,0,1,1959,100000,000,1,0,0,0,0,0,0,0,03,
7618,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,76,Milwaukee
5934,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,59,
2228,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,22,Newark
9803,29,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,98,
9830,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,98,
2621,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,26,
0758,30,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,07,Long Beach
3413,32,34,34,&,0,0,0,0,0,5,0,0,1,1959,&00000,500,0,0,0,0,0,0,0,0,34,St. Paul
5603,32,179,179,6,0,0,0,0,0,0,0,0,2,1959,600000,000,0,0,0,0,1,0,0,1,56,Columbus
3009,34,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,30,
4722,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,47,Seattle
5901,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,59,
3118,35,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,31,
4655,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,46,Columbus
7812,29,0,0,&,0,0,0,0,0,1,0,0,2,1959,&00000,100,0,0,0,0,0,0,0,1,78,
3132,34,500,500,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,31,
5315,34,592,442,2,3,0,0,0,0,0,0,0,1,1959,230000,000,0,1,1,0,0,0,0,0,53,
9831,31,100,100,3,0,0,0,0,0,0,0,0,1,1959,300000,000,0,0,1,0,0,0,0,0,98,
5314,34,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,53,
5616,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,56,Columbus
-727,34,2800,2800,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,-7,San Jose
7408,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,74,Wichita
0756,30,109,109,&,0,0,0,0,0,2,0,0,1,1959,&00000,200,0,0,0,0,0,0,0,0,07,Long Beach
2620,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,26,
0757,30,175,170,3,0,0,0,0,0,0,0,0,2,1959,300000,000,0,0,1,0,0,0,0,1,07,Long Beach
6608,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,66,
0747,30,298,230,1,0,0,0,0,0,0,0,0,2,1959,100000,000,1,0,0,0,0,0,0,1,07,Long Beach
9821,31,520,520,2,4,0,0,0,0,0,0,0,2,1959,240000,000,0,1,0,1,0,0,0,1,98,
5008,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,50,
4618,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,46,Columbus
4036,31,350,350,4,0,0,0,0,0,0,0,0,2,1959,400000,000,0,0,0,1,0,0,0,1,40,
7916,31,235,235,1,0,0,0,0,0,0,0,0,2,1959,100000,000,1,0,0,0,0,0,0,1,79,
3347,35,527,527,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,33,
0422,31,199,199,2,0,0,0,0,0,0,0,0,2,1959,200000,000,0,1,0,0,0,0,0,1,04,
0422,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,04,
8032,31,200,185,4,0,0,0,0,0,0,0,0,2,1959,400000,000,0,0,0,1,0,0,0,1,80,
3709,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,37,
8712,31,112,112,6,0,0,0,0,0,0,0,0,1,1959,600000,000,0,0,0,0,1,0,0,0,87,
3214,35,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,32,
4504,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,45,
0748,30,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,07,Long Beach
0802,35,385,385,8,&,0,0,0,0,1,0,0,3,1959,8&0000,100,0,0,0,0,0,0,0,0.5,08,"Washington, D.C."
9002,31,210,210,1,0,0,0,0,0,0,0,0,1,1959,100000,000,1,0,0,0,0,0,0,0,90,
-712,34,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,-7,San Jose
0103,31,400,300,1,0,0,0,0,0,0,0,0,2,1959,100000,000,1,0,0,0,0,0,0,1,01,
6411,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,64,
6007,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,60,
0407,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,04,
3615,32,150,150,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,36,Columbus
6515,32,40,40,3,0,0,0,0,0,0,0,0,1,1959,300000,000,0,0,1,0,0,0,0,0,65,
0316,34,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,03,
0703,34,168,168,1,0,0,0,0,0,0,0,0,2,1959,100000,000,1,0,0,0,0,0,0,1,07,Long Beach
7052,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,70,
3027,35,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,30,
7831,31,200,200,2,4,0,0,0,0,0,0,0,1,1959,240000,000,0,1,0,1,0,0,0,0,78,
3024,31,200,200,3,0,0,0,0,0,0,0,0,1,1959,300000,000,0,0,1,0,0,0,0,0,30,
7705,30,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,77,Phoenix
8708,30,400,400,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,87,
2304,32,400,400,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,23,
2304,36,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,23,
2304,36,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,23,
3702,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,37,
6764,31,300,300,&,0,0,0,0,0,6,0,0,2,1959,&00000,600,0,0,0,0,0,0,0,1,67,Central CA
9824,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,98,
9027,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,90,
3871,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,38,
1346,32,240,240,3,0,0,0,0,0,0,0,0,1,1959,300000,000,0,0,1,0,0,0,0,0,13,Newark
0715,34,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,07,Long Beach
2705,31,400,400,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,27,San Jose
5635,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,56,Columbus
4912,34,100,100,1,0,0,0,0,0,0,0,0,2,1959,100000,000,1,0,0,0,0,0,0,1,49,
7906,29,845,665,2,5,0,0,0,0,0,0,0,2,1959,250000,000,0,1,0,0,0,0,0,1,79,
3140,35,230,230,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,31,
3140,39,464,464,&,0,0,0,0,0,2,0,0,3,1959,&00000,200,0,0,0,0,0,0,0,0.5,31,
3046,31,49,49,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,30,
7703,30,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,77,Phoenix
5322,36,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,53,
-702,30,36,36,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,-7,San Jose
8723,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,87,
7908,31,150,150,6,0,0,0,0,0,0,0,0,2,1959,600000,000,0,0,0,0,1,0,0,1,79,
0104,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,01,
4614,32,200,200,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,46,Columbus
4635,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,46,Columbus
5533,33,300,250,2,0,0,0,0,0,0,0,0,2,1959,200000,000,0,1,0,0,0,0,0,1,55,
7526,32,390,390,3,0,0,0,0,0,0,0,0,2,1959,300000,000,0,0,1,0,0,0,0,1,75,
5406,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,54,Columbus
4926,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,49,
8713,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,87,
8713,28,60,60,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,87,
3208,35,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,32,
2426,33,118,118,4,0,0,0,0,0,0,0,0,2,1959,400000,000,0,0,0,1,0,0,0,1,24,
7403,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,74,Wichita
7613,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,76,Milwaukee
5805,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,58,
0430,31,150,150,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,04,
0427,31,330,330,2,3,4,6,0,0,0,0,0,1,1959,234600,000,0,1,1,1,1,0,0,0,04,
-403,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,-4,Chicago
7811,29,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,78,
4033,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,40,
-701,30,600,450,1,3,4,5,0,0,0,0,0,3,1959,134500,000,1,0,1,1,0,0,0,0.5,-7,San Jose
8025,31,166,166,2,0,0,0,0,0,0,0,0,2,1959,200000,000,0,1,0,0,0,0,0,1,80,
7602,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,76,Milwaukee
2205,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,22,Newark
5407,32,364,364,1,4,0,0,0,0,0,0,0,2,1959,140000,000,1,0,0,1,0,0,0,1,54,Columbus
8030,31,225,225,1,0,0,0,0,0,0,0,0,2,1959,100000,000,1,0,0,0,0,0,0,1,80,
5404,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,54,Columbus
6529,31,60,60,1,0,0,0,0,0,0,0,0,1,1959,100000,000,1,0,0,0,0,0,0,0,65,
3736,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,37,
4913,34,710,610,2,5,0,0,0,0,0,0,0,2,1959,250000,000,0,1,0,0,0,0,0,1,49,
4927,31,598,598,3,8,0,0,0,0,0,0,0,3,1959,380000,000,0,0,1,0,0,0,0,0.5,49,
0406,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,04,
4646,33,269,269,1,0,0,0,0,0,0,0,0,2,1959,100000,000,1,0,0,0,0,0,0,1,46,Columbus
5536,33,125,125,4,0,0,0,0,0,0,0,0,1,1959,400000,000,0,0,0,1,0,0,0,0,55,
0105,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,01,
1813,40,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,18,"Washington, D.C."
7907,31,95,95,2,4,5,0,0,0,0,0,0,2,1959,245000,000,0,1,0,1,0,0,0,1,79,
6765,31,699,699,1,3,&,0,0,0,2,0,0,1,1959,13&000,200,1,0,1,0,0,0,0,0,67,Central CA
9007,31,180,180,4,5,&,0,0,0,5,0,0,3,1959,45&000,500,0,0,0,1,0,0,0,0.5,90,
8737,31,1408,1178,5,&,0,0,0,0,1,0,0,2,1959,5&0000,100,0,0,0,0,0,0,0,1,87,
5532,33,390,380,&,0,0,0,0,0,3,5,0,1,1959,&00000,350,0,0,0,0,0,0,1,0,55,
7516,33,337,337,&,0,0,0,0,0,3,0,0,1,1959,&00000,300,0,0,0,0,0,0,1,0,75,
5903,31,134,134,1,4,0,0,0,0,0,0,0,3,1959,140000,000,1,0,0,1,0,0,0,0.5,59,
7706,30,180,180,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,77,Phoenix
3411,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,34,St. Paul
7909,31,514,389,2,3,0,0,0,0,0,0,0,2,1959,230000,000,0,1,1,0,0,0,0,1,79,
1401,33,105,0,3,0,0,0,0,0,0,0,0,1,1959,300000,000,0,0,1,0,0,0,0,0,14,Chicago
6122,35,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,61,
7616,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,76,Milwaukee
6766,31,390,390,1,3,0,0,0,0,0,0,0,3,1959,130000,000,1,0,1,0,0,0,0,0.5,67,Central CA
-228,34,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,-2,Newark
