GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "93000","Great Lakes",3,SAINC50,120,"..."," State governments","Thousands of dollars",110232,123400,139035,161529,172772,185109,196905,218315,250957,279722,291209,323850,344993,353747,392259,485364,616519,664831,767920,922079,1287377,1763849,2379180,2723388,3518893,4002382,4371400,4564108,5288160,5998088,7075772,7532238,7879380,8667921,9245232,11596278,13039852,13140882,13981851,14807793,16112365,17910982,19045014,19407602,20463891,22390155,23082796,24730370,26902272,29045136,31421626,33251084,34495466,33753784,33026895,32554564,34172268,36399259,38102033,39649045,41524860,35746936,36560169,43202789,46332794,49274630,47429853,48677881,47479263,49015691,51693845,58670426,63138772
 "93000","Great Lakes",3,SAINC50,130,"...","  Income taxes","Thousands of dollars",37190,44001,49079,56326,60482,66579,71711,84318,102454,112231,115168,129670,141247,142084,169677,251215,374077,398219,499864,626925,935360,1319431,1874551,2187475,2941033,3398961,3764461,3909816,4596019,5290765,6314079,6724083,7017902,7758053,8299540,10592582,11907851,11925804,12741191,13500499,14662009,16379919,17500717,17816371,18708602,20696025,21327448,22914946,25156369,27155774,29431978,31123921,32095872,31265239,30413699,29840768,31212789,33473804,35106741,36659899,38530302,32632771,33236266,39885883,42979960,46041898,44097993,45181702,43802381,45289352,47761748,54517799,58916403
 "93000","Great Lakes",3,SAINC50,150,"...","  Motor vehicle licenses","Thousands of dollars",64453,70113,78866,90432,95398,101110,108461,116524,130547,147957,154737,172608,182822,190848,201044,211601,218826,241450,243029,269508,320094,418548,467185,495991,541084,563870,562738,604606,642808,655037,707953,747754,781983,825063,856734,917973,1034424,1120724,1134378,1185911,1322488,1398282,1407138,1440421,1601924,1544465,1595870,1661004,1589744,1714803,1804119,1942933,2220229,2301538,2427312,2528595,2737514,2683165,2748658,2745934,2741505,2852425,3014702,2995509,2992917,2986842,3073331,3171514,3300241,3335035,3517570,3692105,3737846
 "93000","Great Lakes",3,SAINC50,160,"...","  Other taxes 5/","Thousands of dollars",8589,9286,11090,14771,16892,17420,16733,17473,17956,19534,21304,21572,20924,20815,21538,22548,23616,25162,25027,25646,31923,25870,37444,39922,36776,39551,44201,49686,49333,52286,53740,60401,79495,84805,88958,85723,97577,94354,106282,121383,127868,132781,137159,150810,153365,149665,159478,154420,156159,174559,185529,184230,179365,187007,185884,185201,221965,242290,246634,243212,253053,261740,309201,321397,359917,245890,258529,324665,376641,391304,414527,460522,484523
 "93000","Great Lakes",3,SAINC50,180,"..."," Local governments","Thousands of dollars",14149,14858,17561,19054,22456,26280,36313,48584,53839,61290,71523,88027,93296,97778,110597,161356,206180,210940,238671,235290,291680,373432,408887,443382,560293,582858,712215,808149,883013,922458,1011311,1070959,1008261,1188199,1401950,1437665,1555636,1655836,1896561,1828060,2477496,2557326,2698695,2819288,3079158,3067522,3428250,3987323,4000475,4063012,4302498,4429654,4886310,4844430,5226958,5547150,5723907,5927149,6265742,6533187,6322491,6399079,6685559,6825373,6929652,6960358,6793253,6921626,7177536,7486192,7616036,8073097,8573643
 "93000","Great Lakes",3,SAINC50,190,"...","  Income taxes","Thousands of dollars",9679,10057,12371,14240,17994,21778,31695,41043,45793,50494,55917,63433,65924,62482,83805,124847,166413,170372,198082,196319,253722,329675,364506,396897,504310,528610,645081,725263,792830,832301,908822,964606,892684,1064572,1287154,1322883,1439133,1535935,1791103,1715501,2342072,2413801,2555811,2670735,2904647,2871766,3216313,3770868,3770223,3818325,4046531,4169944,4616974,4561715,4928777,5207500,5280599,5382102,5735928,6099581,5924218,6088372,6391318,6522801,6605657,6602399,6409432,6538029,6765119,7047257,7154233,7588067,8070148
 "93000","Great Lakes",3,SAINC50,200,"...","  Motor vehicle licenses","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),20402,19015,21622,31365,31650,31934,39362,39139,39810,40924,49656,45163,48134,47702,43935,43408,48168,49424,51231,62254,67850,68308,71966,80701,84791,98753,105679,108228,112919,108524,108087,103256,105825,112890,127108,133902,154188,166370,132474,121125,113420,94667,89508,105190,106495,97142,106362,103132,111956,106090,107716,110593
 "93000","Great Lakes",3,SAINC50,210,"...","  Other taxes","Thousands of dollars",4470,4801,5190,4814,4462,4502,4618,7541,8046,10796,15606,24594,27372,35296,26792,36509,39767,40568,40589,38971,37958,23355,25366,24863,24618,22598,35200,43524,51044,50347,61565,56697,70414,75493,67094,70847,73095,71733,56034,61328,73170,75675,74576,76587,93810,110965,113184,110776,122024,131768,147443,151623,166080,176890,185291,212542,309406,390859,363444,301132,277148,197287,199574,213064,218805,251464,286679,277235,309285,326979,355713,377314,392902
 "93000","Great Lakes",3,SAINC50,230,"..."," State and local personal property taxes","Thousands of dollars",34823,38876,41825,45142,49013,52880,56381,58224,55644,51775,58607,100948,109580,116287,126730,131294,132217,137884,138700,146529,156442,63017,65496,62125,58118,59298,57512,59970,66244,65083,77564,84761,91627,89100,83352,84041,82760,120581,111703,124810,188011,218709,238558,226667,226147,317876,300960,301915,284862,259284,241650,275319,259524,305728,374601,375844,395122,463543,500155,518769,516602,472677,496378,488966,483173,495214,510274,508742,529507,551079,577080,610961,627413
"Note: See the included footnote file."
"SAINC50: Personal Current Taxes "
"Last updated: March 23, 2022— revised statistics for 2010-2020."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
