GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001
 "00000","United States", ,SAEMP27S,20,"...","Wage and salary employment by place of work (number of jobs)","Number of jobs",78722000,78793000,78812000,80992000,84657000,86086000,84604000,86966000,89963000,94328000,97408000,97646000,98344000,96841000,97636000,102080000,104616000,106505000,109399000,112486000,115124000,116544000,115086000,115666000,117717000,120568000,123412000,125711000,128681000,131920000,134766000,137610000,137334000
 "00000","United States", ,SAEMP27S,70,"[01-02]"," Farm wage and salary employment","Number of jobs",1227000,1244000,1232000,1227000,1269000,1356000,1360000,1421000,1341000,1268000,1273000,1303000,1256000,1193000,1291000,1161000,1007000,953000,964000,1002000,928000,920000,910000,866000,857000,840000,868000,870000,876000,880000,913000,893000,873000
 "00000","United States", ,SAEMP27S,80,"..."," Nonfarm wage and salary employment","Number of jobs",77495000,77549000,77580000,79765000,83388000,84730000,83244000,85545000,88622000,93060000,96135000,96343000,97088000,95648000,96345000,100919000,103609000,105552000,108435000,111484000,114196000,115624000,114176000,114800000,116860000,119728000,122544000,124841000,127805000,131040000,133853000,136717000,136461000
 "00000","United States", ,SAEMP27S,90,"...","  Private nonfarm wage and salary employment","Number of jobs",61646000,61468000,61317000,63352000,66658000,67578000,65722000,68013000,70939000,75040000,77720000,77568000,78495000,77084000,77715000,82033000,84352000,85921000,88420000,91101000,93430000,94392000,92917000,93349000,95317000,98075000,100846000,103080000,105903000,108898000,111412000,113780000,113310000
 "00000","United States", ,SAEMP27S,100,"[07-09]","   Agricultural services, forestry, and fishing","Number of jobs",307000,319000,332000,345000,368000,385000,379000,414000,442000,535000,583000,602000,588000,593000,630000,690000,738000,779000,839000,852000,872000,898000,893000,895000,939000,986000,1030000,1089000,1128000,1155000,1220000,1252000,1297000
 "00000","United States", ,SAEMP27S,110,"07","    Agricultural services","Number of jobs",280000,292000,305000,318000,340000,355000,348000,382000,411000,502000,546000,564000,550000,559000,596000,655000,703000,745000,805000,815000,833000,858000,852000,856000,900000,946000,990000,1048000,1087000,1115000,1179000,1209000,(NA)
 "00000","United States", ,SAEMP27S,120,"...","    Forestry and fishing","Number of jobs",27000,27000,27000,27000,28000,30000,31000,32000,31000,33000,37000,38000,38000,34000,34000,35000,35000,34000,34000,37000,39000,40000,41000,39000,39000,40000,40000,41000,41000,40000,41000,43000,(NA)
 "00000","United States", ,SAEMP27S,121,"08","     Forestry","Number of jobs",9000,9000,9000,9000,9000,10000,11000,11000,12000,14000,17000,18000,19000,17000,17000,19000,19000,18000,18000,20000,21000,22000,22000,21000,22000,23000,24000,26000,26000,26000,27000,29000,(NA)
 "00000","United States", ,SAEMP27S,122,"...","     Fishing","Number of jobs",18000,18000,18000,18000,19000,20000,20000,21000,19000,19000,20000,20000,19000,17000,17000,16000,16000,16000,16000,17000,18000,18000,19000,18000,17000,17000,16000,15000,15000,14000,14000,14000,(NA)
 "00000","United States", ,SAEMP27S,200,"B","   Mining","Number of jobs",624000,628000,615000,625000,639000,699000,753000,782000,827000,888000,961000,1044000,1163000,1138000,964000,980000,934000,783000,728000,729000,703000,721000,699000,643000,617000,609000,590000,583000,600000,591000,537000,538000,566000
 "00000","United States", ,SAEMP27S,210,"10","    Metal mining","Number of jobs",91000,95000,89000,86000,88000,96000,93000,93000,92000,94000,101000,100000,104000,75000,59000,56000,47000,43000,46000,52000,58000,60000,57000,55000,52000,50000,53000,55000,54000,49000,44000,41000,(NA)
 "00000","United States", ,SAEMP27S,220,"12","    Coal mining","Number of jobs",136000,146000,148000,161000,161000,180000,215000,230000,241000,237000,257000,253000,239000,244000,196000,201000,192000,178000,164000,153000,147000,148000,138000,128000,114000,114000,106000,98000,97000,92000,86000,79000,(NA)
