GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "51000","Virginia",5,SAINC40,90,"...","Dividends, interest, and rent (thousands of dollars)","Thousands of dollars",995876,1095848,1169972,1280284,1411313,1557890,1727717,1896061,2029166,2200870,2344276,2788894,3263757,3687934,4057724,4583524,5211967,5689243,6198193,6931001,8004785,9011907,10725935,12870236,14559370,15607360,17718899,18944612,20352911,21507196,23822861,26823928,28313411,29248011,30284087,32128916,34342626,36631248,38627134,41006449,43181734,44153729,48048351,49039189,48877962,51803003,53322208,57465406,64595340,70862673,73713596,66248218,66616486,72698608,80147376,77717740,83664869,88219366,91993130,96852878,100361594,102012433,100174745
 "51000","Virginia",5,SAINC40,91,"..."," Personal dividend income","Thousands of dollars",186047,208116,233309,248072,271876,286084,336945,375717,387879,392786,425240,447928,463174,490603,540219,617827,701230,719461,850289,973288,1116710,1276240,1426347,1642408,1699072,1884730,2072288,2222917,2450375,2670760,3198420,3895196,4206511,4567831,4796209,5284296,6241470,6762511,7745236,8482117,8713876,8573944,9772652,9528743,10801183,12515598,14918491,15648967,19374201,21363305,21203152,14635745,14040796,17299556,22043602,19919805,23561180,25575017,27311898,29185092,31118329,32494603,32009303
 "51000","Virginia",5,SAINC40,92,"..."," Personal interest income","Thousands of dollars",566188,633751,665994,739928,821677,936175,1044042,1161687,1270134,1420371,1535797,1928296,2392315,2755731,3064540,3518245,4063850,4533650,4952492,5660594,6593929,7458129,8974892,10827909,12486817,13303592,15209506,16274920,17611043,18588735,20201661,22521686,23574265,23884486,24079866,24660576,25413136,26903519,27488123,29021280,30446435,31133226,33757761,34398201,32694100,33355943,32260898,36445192,41155047,45340774,45182292,42624276,40913341,41763110,43946283,42415100,44316918,46521327,48016717,50568201,51827182,51905154,49922815
 "51000","Virginia",5,SAINC40,93,"...","  Imputed interest receipts 1/","Thousands of dollars",403018,457712,473239,521674,572503,653633,727025,793601,860703,959010,1049870,1345273,1705682,1986056,2209282,2484271,2799166,3175460,3434495,3861181,4524236,4882955,5577310,6289127,7132614,8052427,8721780,9567361,10583268,11581713,12414719,13485481,14333062,15079241,15905431,16757095,17488319,18660236,19027729,20330839,20366136,21220883,22540324,22889777,23356197,24353359,25322442,26677954,28487844,30223584,31634767,31450722,31412226,32234230,33003146,33151779,34493544,35848651,36301608,37471932,38401355,37838250,36592304
 "51000","Virginia",5,SAINC40,94,"...","  Monetary interest receipts","Thousands of dollars",163170,176039,192755,218254,249174,282542,317017,368086,409431,461361,485927,583023,686633,769675,855258,1033974,1264684,1358190,1517997,1799413,2069693,2575174,3397582,4538782,5354203,5251165,6487726,6707559,7027775,7007022,7786942,9036205,9241203,8805245,8174435,7903481,7924817,8243283,8460394,8690441,10080299,9912343,11217437,11508424,9337903,9002584,6938456,9767238,12667203,15117190,13547525,11173554,9501115,9528880,10943137,9263321,9823374,10672676,11715109,13096269,13425827,14066904,13330511
 "51000","Virginia",5,SAINC40,95,"..."," Rental income of persons 2/","Thousands of dollars",243641,253981,270669,292284,317760,335631,346730,358657,371153,387713,383239,412670,408268,441600,452965,447452,446887,436132,395412,297119,294146,277538,324696,399919,373481,419038,437105,446775,291493,247701,422780,407046,532635,795694,1408012,2184044,2688020,2965218,3393775,3503052,4021423,4446559,4517938,5112245,5382679,5931462,6142819,5371247,4066092,4158594,7328152,8988197,11662349,13635942,14157491,15382835,15786771,16123022,16664515,17099585,17416083,17612676,18242627
 "51000","Virginia",5,SAINC40,96,"...","  Imputed rent","Thousands of dollars",166418,183679,199942,220825,243794,259872,269318,282124,298843,314782,312278,342707,337910,359784,355844,336764,344336,320895,275176,158757,159980,128835,126180,131125,46685,25680,-36685,-115265,-258811,-277785,-117730,-118401,-37416,110751,492515,1128515,1586830,1775539,2177583,2250532,2742242,3162972,3343206,3884955,4243924,4823011,4921442,3883977,2782042,2677889,5351293,7201831,9450798,11039760,11439419,12449615,12850366,13032904,13468113,14072967,14443701,14636358,15234424
 "51000","Virginia",5,SAINC40,97,"...","  Monetary rent","Thousands of dollars",77223,70302,70727,71459,73966,75759,77412,76533,72310,72931,70961,69963,70358,81816,97121,110688,102551,115237,120236,138362,134166,148703,198516,268794,326796,393358,473790,562040,550304,525486,540510,525447,570051,684943,915497,1055529,1101190,1189679,1216192,1252520,1279181,1283587,1174732,1227290,1138755,1108451,1221377,1487270,1284050,1480705,1976859,1786366,2211551,2596182,2718072,2933220,2936405,3090118,3196402,3026618,2972382,2976318,3008203
"Note: See the included footnote file."
"SAINC40: Property Income "
"Last updated: September 23, 2021-- new statistics for 2020; revised statistics for 1998-2019."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
