GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "94000","Plains",4,SAINC50,10,"...","Personal income (thousands of dollars)","Thousands of dollars",19857927,18344601,20723670,22676924,24002140,24362571,25353613,25919729,27267295,29196662,30931392,31745971,33348919,34588475,36922145,38402731,40037547,43928782,47250039,49582910,54099132,59315639,64334104,69266846,76510292,89248876,94448788,103645027,111097715,122799264,138981385,153329112,165726097,187486151,199706393,209173722,233263593,246146391,257590943,271385898,284961043,307373855,325178662,336324144,360431447,372542522,397795467,417276132,448954951,471677317,502324953,522631709,559764846,579933278,590943419,616547240,651320221,676843058,718682267,765239158,812833499,788918913,819841251,878497013,927647321,939417657,979811342,1011992470,1024102981,1055302122,1104158972,1142093655,1213002671
 "94000","Plains",4,SAINC50,15,"..."," Less: Personal current taxes","Thousands of dollars",1533869,1337795,1470065,2045991,2403310,2496564,2253013,2371411,2569104,2718556,2930649,3045839,3387869,3514105,3777762,3981040,3687866,4148888,4779816,5143662,5960339,7308938,7292155,7125267,8729862,9612434,11533129,11476017,12987223,14579558,16867479,19751255,21429270,24591785,25879700,24441486,25325227,27140980,27757017,30766958,32119918,35671692,38043154,37958366,39995559,42220515,45339640,49166170,54733098,59991615,65032993,66943293,72546797,73458953,64723093,61360315,62752071,71041834,79163142,88000289,92101903,71675950,76482702,90038160,95192065,104192361,109242649,116432709,117932912,118383629,119232152,126349830,125428456
 "94000","Plains",4,SAINC50,16,"...","Equals: Disposable personal income","Thousands of dollars",18324058,17006806,19253605,20630933,21598830,21866007,23100600,23548318,24698191,26478106,28000743,28700132,29961050,31074370,33144383,34421691,36349681,39779894,42470223,44439248,48138793,52006701,57041949,62141579,67780430,79636442,82915659,92169010,98110492,108219706,122113906,133577857,144296827,162894366,173826693,184732236,207938366,219005411,229833926,240618940,252841125,271702163,287135508,298365778,320435888,330322007,352455827,368109962,394221853,411685702,437291960,455688416,487218049,506474325,526220326,555186925,588568150,605801224,639519125,677238869,720731596,717242963,743358549,788458853,832455256,835225296,870568693,895559761,906170069,936918493,984926820,1015743825,1087574215
 "94000","Plains",4,SAINC50,20,"...","Population (persons) 1/","Number of persons",13604000,13850000,14103000,14167000,14175000,14268000,14453000,14730000,14905000,14979000,14994000,15195000,15424000,15570000,15657000,15715000,15787000,15819000,15888000,15942000,16047000,16202000,16349829,16474813,16562762,16628032,16671561,16742551,16863608,16949656,17028437,17097176,17207567,17264245,17291648,17325258,17382070,17401690,17392728,17427930,17533255,17595235,17697550,17843335,18026179,18209613,18380746,18549556,18705269,18851351,18988053,19130836,19275412,19374967,19468009,19569167,19687933,19802730,19956982,20105697,20248815,20392583,20539838,20660553,20785452,20920302,21048846,21164829,21272897,21380289,21473830,21561667,21613711
 "94000","Plains",4,SAINC50,30,"...","Per capita personal income (dollars) 2/","Dollars",1460,1325,1469,1601,1693,1707,1754,1760,1829,1949,2063,2089,2162,2221,2358,2444,2536,2777,2974,3110,3371,3661,3935,4204,4619,5367,5665,6191,6588,7245,8162,8968,9631,10860,11549,12073,13420,14145,14810,15572,16253,17469,18374,18849,19995,20459,21642,22495,24002,25021,26455,27319,29040,29932,30355,31506,33082,34179,36012,38061,40142,38687,39915,42520,44630,44905,46549,47815,48141,49359,51419,52969,56122
 "94000","Plains",4,SAINC50,50,"...","Per capita disposable personal income (dollars) 3/","Dollars",1347,1228,1365,1456,1524,1533,1598,1599,1657,1768,1867,1889,1942,1996,2117,2190,2303,2515,2673,2788,3000,3210,3489,3772,4092,4789,4973,5505,5818,6385,7171,7813,8386,9435,10053,10663,11963,12585,13214,13807,14421,15442,16225,16721,17776,18140,19175,19845,21075,21839,23030,23820,25277,26141,27030,28370,29895,30592,32045,33684,35594,35172,36191,38163,40050,39924,41359,42314,42597,43822,45866,47109,50319
 "94000","Plains",4,SAINC50,60,"...","Personal current taxes","Thousands of dollars",1533869,1337795,1470065,2045991,2403310,2496564,2253013,2371411,2569104,2718556,2930649,3045839,3387869,3514105,3777762,3981040,3687866,4148888,4779816,5143662,5960339,7308938,7292155,7125267,8729862,9612434,11533129,11476017,12987223,14579558,16867479,19751255,21429270,24591785,25879700,24441486,25325227,27140980,27757017,30766958,32119918,35671692,38043154,37958366,39995559,42220515,45339640,49166170,54733098,59991615,65032993,66943293,72546797,73458953,64723093,61360315,62752071,71041834,79163142,88000289,92101903,71675950,76482702,90038160,95192065,104192361,109242649,116432709,117932912,118383629,119232152,126349830,125428456
 "94000","Plains",4,SAINC50,70,"..."," Federal government 4/","Thousands of dollars",1398979,1178625,1296560,1852097,2198924,2281878,2019704,2115593,2290658,2417109,2607958,2655491,2960203,3039090,3211287,3437399,3087427,3434791,3923718,4280030,5015376,6221862,6107395,5790341,7030939,7651835,9270150,9028653,10319026,11585342,13532150,15975147,17561433,20197935,21078540,18873927,19216212,20930142,21602622,23817645,24173451,27458345,28681312,28725924,29997532,31681452,34011665,36829457,41382772,45517839,49830280,52266388,56461678,56965671,48395170,45090192,45447192,51791206,58455596,65249275,68462085,50498803,55242346,66732045,70403461,77211376,82247667,87715172,88974668,87920404,87049197,92136756,90516305
 "94000","Plains",4,SAINC50,80,"...","  Income taxes (net of refunds) 4/","Thousands of dollars",1398979,1178625,1296560,1852097,2198924,2281878,2019704,2115593,2290658,2417109,2607958,2655491,2960203,3039090,3211287,3437399,3087427,3434791,3923718,4280030,5015376,6221862,6107395,5790341,7030939,7651835,9270150,9028653,10319026,11585342,13532150,15975147,17561433,20197935,21078540,18873927,19216212,20930142,21602622,23817645,24173451,27458345,28681312,28725924,29997532,31681452,34011665,36829457,41382772,45517839,49830280,52266388,56461678,56965671,48395170,45090192,45447192,51791206,58455596,65249275,68462085,50498803,55242346,66732045,70403461,77211376,82247667,87715172,88974668,87920404,87049197,92136756,90516305
 "94000","Plains",4,SAINC50,81,"...","   Income taxes (gross) 4/","Thousands of dollars",1546949,1362568,1426949,1984788,2354333,2472275,2230484,2338184,2516326,2653766,2869674,2953384,3255927,3372593,3565330,3812872,3489084,3752043,4306249,4789133,5611036,6855731,6959151,6727595,7942042,9076810,10829477,11361004,12178988,13556723,15629815,18182240,20431113,23215104,24568798,22776130,23424919,25213034,25933873,27909005,28456807,31349156,32859814,33125164,34415609,35797927,38292695,41711155,46482902,50926158,55607053,59678891,64390591,65626423,59078474,55611712,56462269,62358951,69853306,77211804,84860595,66427516,70030325,80117706,84070490,90733555,95834338,101501179,103764771,103320306,103184071,107037174,105373231
