GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "91000","New England",1,SAINC50,10,"...","Personal income (thousands of dollars)","Thousands of dollars",14058294,13862895,15328184,17056808,18127734,19279640,19565399,20958205,22401175,23657803,23899899,25480935,26542543,27857722,29542598,30880782,33063033,35461538,38500442,41841720,45290839,50008985,53914864,57438059,62243351,67915877,73638836,79316215,86256670,94469631,104955390,117375060,132710258,148437925,161733912,174683418,195849581,211532089,228358712,248105318,273206641,293085457,301734716,306345001,323878760,335792269,350229665,369981020,390679016,415532953,445364832,472872082,521001313,545723208,547766589,560206175,590003673,615879811,661557213,699132801,730690874,720333643,752442773,782521993,809132804,807741651,845795974,886725968,912818420,946247074,989558772,1026028466,1086527657
 "91000","New England",1,SAINC50,15,"..."," Less: Personal current taxes","Thousands of dollars",1360388,1136321,1339269,1864263,2255337,2298995,2026051,2292050,2470823,2595180,2606670,2852876,3168048,3205239,3471754,3676406,3465842,3804651,4418016,4933666,5933050,7100502,6859949,6605184,7952445,8339094,9169341,8806246,10245851,11418179,13293036,15682275,18150701,21100567,22162404,22334929,24235959,27401853,30615774,34822392,35629714,38614521,39266311,38511279,40962531,43315606,45741342,49960323,56659110,64023852,71982852,77871570,91937642,90283781,73575514,70244733,73713962,83345295,92000305,104355963,103112592,79479652,86306209,100743750,102045973,114749953,121627365,130345790,130933078,135215894,137240493,145840830,145909944
 "91000","New England",1,SAINC50,16,"...","Equals: Disposable personal income","Thousands of dollars",12697906,12726574,13988915,15192545,15872397,16980645,17539348,18666155,19930352,21062623,21293229,22628059,23374495,24652483,26070844,27204376,29597191,31656887,34082426,36908054,39357789,42908483,47054915,50832875,54290906,59576783,64469495,70509969,76010819,83051452,91662354,101692785,114559557,127337358,139571508,152348489,171613622,184130236,197742938,213282926,237576927,254470936,262468405,267833722,282916229,292476663,304488323,320020697,334019906,351509101,373381980,395000512,429063671,455439427,474191075,489961442,516289711,532534516,569556908,594776838,627578282,640853991,666136564,681778243,707086831,692991698,724168609,756380178,781885342,811031180,852318279,880187636,940617713
 "91000","New England",1,SAINC50,20,"...","Population (persons) 1/","Number of persons",9232000,9379000,9316000,9289000,9358000,9628000,9833000,9871000,9928000,10030000,10219000,10437000,10532000,10666000,10800000,10986000,11186000,11329000,11430000,11562000,11637000,11735000,11878088,11996218,12087834,12147736,12156540,12176402,12207302,12257357,12302714,12345269,12371656,12435782,12467917,12544350,12641838,12740544,12833004,12951233,13084523,13181740,13229502,13247630,13271045,13334364,13396380,13472634,13554814,13642197,13733828,13837653,13949721,14041043,14122441,14182454,14206683,14216656,14245540,14279205,14340115,14403575,14476185,14564200,14650420,14731535,14816797,14869837,14926033,14993799,15053190,15089460,15101332
 "91000","New England",1,SAINC50,30,"...","Per capita personal income (dollars) 2/","Dollars",1523,1478,1645,1836,1937,2002,1990,2123,2256,2359,2339,2441,2520,2612,2735,2811,2956,3130,3368,3619,3892,4262,4539,4788,5149,5591,6058,6514,7066,7707,8531,9508,10727,11936,12972,13925,15492,16603,17795,19157,20880,22234,22808,23125,24405,25182,26144,27462,28822,30459,32428,34173,37349,38866,38787,39500,41530,43321,46440,48962,50954,50011,51978,53729,55229,54831,57084,59633,61156,63109,65737,67996,71949
 "91000","New England",1,SAINC50,50,"...","Per capita disposable personal income (dollars) 3/","Dollars",1375,1357,1502,1636,1696,1764,1784,1891,2007,2100,2084,2168,2219,2311,2414,2476,2646,2794,2982,3192,3382,3656,3961,4237,4491,4904,5303,5791,6227,6776,7451,8237,9260,10240,11194,12145,13575,14452,15409,16468,18157,19305,19840,20217,21318,21934,22729,23753,24642,25766,27187,28545,30758,32436,33577,34547,36341,37458,39981,41653,43764,44493,46016,46812,48264,47041,48875,50867,52384,54091,56620,58331,62287
 "91000","New England",1,SAINC50,60,"...","Personal current taxes","Thousands of dollars",1360388,1136321,1339269,1864263,2255337,2298995,2026051,2292050,2470823,2595180,2606670,2852876,3168048,3205239,3471754,3676406,3465842,3804651,4418016,4933666,5933050,7100502,6859949,6605184,7952445,8339094,9169341,8806246,10245851,11418179,13293036,15682275,18150701,21100567,22162404,22334929,24235959,27401853,30615774,34822392,35629714,38614521,39266311,38511279,40962531,43315606,45741342,49960323,56659110,64023852,71982852,77871570,91937642,90283781,73575514,70244733,73713962,83345295,92000305,104355963,103112592,79479652,86306209,100743750,102045973,114749953,121627365,130345790,130933078,135215894,137240493,145840830,145909944
 "91000","New England",1,SAINC50,70,"..."," Federal government 4/","Thousands of dollars",1271100,1037125,1226353,1727059,2105152,2147866,1864052,2108594,2272233,2391005,2377652,2570251,2878710,2898915,3139161,3334972,3089968,3432793,3971742,4514663,5379138,6362375,5996616,5657129,6625526,6962614,7688102,7344859,8414492,9453743,11078346,13199436,15316247,17803173,18634999,18422191,19687812,22503836,24967572,28761136,29263994,31537182,31080713,30149083,31128245,33254508,35138005,38779691,44086504,50685814,56977094,62736086,75005274,72538571,58623144,54512177,56209912,63884865,71333900,81821836,79256642,58823143,65326628,77337866,77614182,88472995,94705952,102091564,102994623,105366756,106136891,112138657,109959778
 "91000","New England",1,SAINC50,80,"...","  Income taxes (net of refunds) 4/","Thousands of dollars",1271100,1037125,1226353,1727059,2105152,2147866,1864052,2108594,2272233,2391005,2377652,2570251,2878710,2898915,3139161,3334972,3089968,3432793,3971742,4514663,5379138,6362375,5996616,5657129,6625526,6962614,7688102,7344859,8414492,9453743,11078346,13199436,15316247,17803173,18634999,18422191,19687812,22503836,24967572,28761136,29263994,31537182,31080713,30149083,31128245,33254508,35138005,38779691,44086504,50685814,56977094,62736086,75005274,72538571,58623144,54512177,56209912,63884865,71333900,81821836,79256642,58823143,65326628,77337866,77614182,88472995,94705952,102091564,102994623,105366756,106136891,112138657,109959778
 "91000","New England",1,SAINC50,81,"...","   Income taxes (gross) 4/","Thousands of dollars",1395116,1201928,1340763,1850843,2249427,2328964,2062123,2313600,2495064,2625945,2636534,2843401,3163234,3223192,3477573,3701054,3478963,3748326,4350586,5024357,5996146,7031344,6858945,6572178,7507335,8300805,9110818,9303924,9818617,10936068,12643191,14827109,17362142,20084011,21265530,21389066,22770068,25792780,28742452,32797567,33552562,35754706,35608460,35060782,35794991,37616669,39525877,43556367,48869063,55623590,62219212,69310807,81960723,80264213,68388564,63994296,66164207,73073527,81246998,92138158,93353557,72621021,77537904,88158975,88696487,99410806,106470756,114027841,115919665,118865561,119009390,123532437,121320302
 "91000","New England",1,SAINC50,82,"...","   Less: Refunds","Thousands of dollars",124016,164803,114410,123784,144275,181098,198071,205006,222831,234940,258882,273150,284524,324277,338412,366082,388995,315533,378844,509694,617008,668969,862329,915049,881809,1338191,1422716,1959065,1404125,1482325,1564845,1627673,2045895,2280838,2630531,2966875,3082256,3288944,3774880,4036431,4288568,4217524,4527747,4911699,4666746,4362161,4387872,4776676,4782559,4937776,5242118,6574721,6955449,7725642,9765420,9482119,9954295,9188662,9913098,10316322,14096915,13797878,12211276,10821109,11082305,10937811,11764804,11936277,12925042,13498805,12872499,11393780,11360524
 "91000","New England",1,SAINC50,120,"..."," State governments","Thousands of dollars",67235,74620,86523,108987,119772,118481,127326,147044,163607,170938,193233,221596,224974,240447,259179,270989,311498,312342,393128,370819,509910,636027,752428,836323,1215642,1266703,1369075,1347491,1716317,1849656,2085617,2340011,2677846,3133986,3355842,3722432,4351623,4713618,5412765,5831879,6095933,6766972,7904471,8078814,9533708,9835503,10269812,10823367,12168422,12917995,14564891,14660549,16432535,17146002,14282741,15000919,16751813,18626073,19758491,21586262,22919895,19855248,20207802,22517971,23498024,25266221,25830143,27107000,26739529,28593809,29773501,32293871,34501437
 "91000","New England",1,SAINC50,130,"...","  Income taxes","Thousands of dollars",41702,47639,58809,77209,82247,78860,85120,104408,118387,121464,140497,164663,166341,178058,194525,201752,239461,235541,310912,293492,423645,540783,641747,724392,1093996,1126787,1229660,1202014,1552270,1672813,1897895,2148957,2465755,2890858,3092238,3442116,4033749,4354273,5007243,5380504,5617092,6222871,7312116,7491785,8912348,9249052,9681820,10225137,11611616,12317278,13962615,14069224,15821667,16514858,13590029,14274074,15993450,17873747,19017117,20823136,22142464,19031729,19310396,21587817,22452653,24347045,24891502,26111035,25742990,27584395,28709723,31212978,33437911
 "91000","New England",1,SAINC50,150,"...","  Motor vehicle licenses","Thousands of dollars",22011,23259,23754,26631,30958,32847,35737,36081,38350,42399,45821,49850,51237,54724,56952,61598,63935,67906,72398,67948,75952,85024,98997,99282,108784,125916,126024,130340,148821,161770,172275,174347,192472,220872,238752,255301,289589,328363,372062,413422,445929,509313,552553,550039,583327,543660,533597,548652,512465,538354,540067,538804,555375,574393,635312,667120,684647,678370,677362,689896,680261,724215,760574,761530,816153,821668,835636,862723,854397,834397,852927,835902,808728
 "91000","New England",1,SAINC50,160,"...","  Other taxes 5/","Thousands of dollars",3522,3722,3960,5147,6567,6774,6469,6555,6870,7075,6915,7083,7396,7665,7702,7639,8102,8895,9818,9379,10313,10220,11684,12649,12862,14000,13391,15137,15226,15073,15447,16707,19619,22256,24852,25015,28285,30982,33460,37953,32912,34788,39802,36990,38033,42791,54395,49578,44341,62363,62209,52521,55493,56751,57400,59725,73716,73956,64012,73230,97170,99304,136832,168624,229218,97508,103005,133242,142142,175017,210851,244991,254798
 "91000","New England",1,SAINC50,180,"..."," Local governments","Thousands of dollars",1212,1308,1362,1201,1082,1001,931,1569,1681,2252,1409,2556,2545,2037,2174,3468,3817,3486,3813,3276,3474,4164,4437,4697,5609,5145,8044,7550,8645,8102,11175,9585,11154,13439,15500,17942,18610,19452,18637,18612,23042,23278,22865,23748,25966,26470,30696,30736,34333,36924,51604,46710,43007,52810,62566,67920,92630,111319,102360,94370,90479,62454,72167,75528,79117,91523,107782,123817,133744,146752,169220,179264,186595
 "91000","New England",1,SAINC50,190,"...","  Income taxes","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "91000","New England",1,SAINC50,200,"...","  Motor vehicle licenses","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),11,10,22,44,47,56,62,51,71,58,96,146,185,244,225,222,250,229,265,761,928,601,2200,2409,2076,3881,3282,4098,4275,13063,9794,6325,9650,13443,11578,10609,7702,6013,6018,5016,4920,5145,5366,5215,4901,5161,5245,5576,5362,5084,5162,5300
 "91000","New England",1,SAINC50,210,"...","  Other taxes","Thousands of dollars",1212,1308,1362,1201,1082,1001,931,1569,1681,2252,1409,2556,2545,2037,2174,3468,3817,3486,3813,3276,3474,4153,4427,4675,5565,5098,7988,7488,8594,8031,11117,9489,11008,13254,15256,17717,18388,19202,18408,18347,22281,22350,22264,21548,23557,24394,26815,27454,30235,32649,38541,36916,36682,43160,49123,56342,82021,103617,96347,88352,85463,57534,67022,70162,73902,86622,102621,118572,128168,141390,164136,174102,181295
 "91000","New England",1,SAINC50,230,"..."," State and local personal property taxes","Thousands of dollars",20841,23268,25031,27016,29331,31647,33742,34843,33302,30985,34376,58473,61819,63840,71240,66977,60559,56030,49333,44908,40528,97936,106468,107035,105668,104632,104120,106346,106397,106678,117898,133243,145454,149969,156063,172364,177914,164947,216800,210765,246745,287089,258262,259634,274612,199125,302829,326529,369851,383119,389263,428225,456826,546398,607063,663717,659607,723038,805554,853495,845576,738807,699612,812385,854650,919214,983488,1023409,1065182,1108577,1160881,1229038,1262134
"Note: See the included footnote file."
"SAINC50: Personal Current Taxes "
"Last updated: March 23, 2022— revised statistics for 2010-2020."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
