GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "55000","Wisconsin",3,SAINC50,82,"...","   Less: Refunds","Thousands of dollars",36585,47748,35146,36332,45235,55617,60809,60337,66817,72349,80275,82429,88031,99625,99302,107002,112566,90875,109978,148868,175632,183496,241683,262772,255494,394359,422635,607299,463191,505739,567279,635461,796659,906514,985035,1013421,1022761,1352616,1284948,1132624,1085592,958640,1119205,1223529,1245632,1175946,1256536,1439548,1498117,1560155,1668066,2174862,2303237,2543173,3093705,3008154,3132658,3016664,3240165,3375233,4598099,4442951,4093175,3674426,3738485,3675255,3657144,3633612,3924859,4122537,4263092,3916948,3905515
 "55000","Wisconsin",3,SAINC50,120,"..."," State governments","Thousands of dollars",47309,55267,61953,71904,77209,84483,90389,103798,124163,136326,141070,158089,170572,172713,201880,229187,285503,318667,385202,453117,434943,550102,562647,594493,689858,839477,914923,1018484,1105304,1299263,1504732,1471732,1614950,1806662,1863318,1973786,2322941,2218443,2426041,2462391,2527600,2802013,2954965,3227577,3545064,3788959,3958476,4287444,4564777,4966180,5428345,5606435,5551144,5497325,5182371,5343965,5667947,5946033,6344018,6634924,7240092,6648313,6360892,6949865,7177484,7478821,7257052,7774148,8036379,8288938,8642272,9655423,10237521
 "55000","Wisconsin",3,SAINC50,130,"...","  Income taxes","Thousands of dollars",37190,44001,49079,56326,60482,66579,71711,84318,102454,112231,115168,129670,141247,142084,169677,194946,249889,279774,343907,408307,383686,491440,500010,531161,623788,765788,836662,935320,1018280,1207909,1412568,1376356,1508419,1687795,1728980,1839006,2185837,2067590,2268487,2296669,2359067,2625718,2777650,3025300,3304057,3558407,3729962,4052586,4341519,4715807,5148410,5312788,5251642,5201990,4883982,5046447,5346334,5620822,5999811,6263966,6835272,6215267,5925862,6519371,6742521,7055812,6830530,7334277,7584522,7834146,8153058,9101584,9630497
 "55000","Wisconsin",3,SAINC50,150,"...","  Motor vehicle licenses","Thousands of dollars",8608,9628,10732,12388,13139,14159,15045,15753,17865,19694,20763,23042,24043,25192,26465,28089,28935,31287,33294,36240,42137,47977,50351,51672,54881,60875,63077,65195,70602,74329,76205,74655,82660,96561,105491,107825,106916,119189,125886,127822,133002,137151,140025,157472,188949,178792,175700,185583,175046,195310,215249,228745,241358,235993,243965,245568,259997,260033,276705,303151,337247,363947,363700,362501,363094,359201,364439,373287,384153,387375,408581,462590,508877
 "55000","Wisconsin",3,SAINC50,160,"...","  Other taxes 5/","Thousands of dollars",1511,1638,2142,3190,3588,3745,3633,3727,3844,4401,5139,5377,5282,5437,5738,6152,6679,7606,8001,8570,9120,10685,12286,11660,11189,12814,15184,17969,16422,17025,15959,20721,23871,22306,28847,26955,30188,31664,31668,37900,35531,39144,37290,44805,52058,51760,52814,49275,48212,55063,64686,64902,58144,59342,54424,51950,61616,65178,67502,67807,67573,69099,71330,67993,71869,63808,62083,66584,67704,67417,80633,91249,98147
 "55000","Wisconsin",3,SAINC50,180,"..."," Local governments","Thousands of dollars",457,490,546,521,478,463,442,721,743,908,1073,1592,1752,1984,1449,1863,1921,1788,1757,1626,1598,2144,2189,2235,1840,2286,3084,2994,3956,3002,4645,4011,4455,4942,5318,5672,5907,5780,4494,5094,6515,7317,7407,8289,8599,10801,11241,11013,11922,12862,16376,17769,17850,18639,19185,21921,31755,39982,37211,31550,27296,19319,17445,19080,21307,24218,26805,32239,37446,38270,50403,52941,54957
 "55000","Wisconsin",3,SAINC50,190,"...","  Income taxes","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "55000","Wisconsin",3,SAINC50,200,"...","  Motor vehicle licenses","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,146,213,152,328,324,283,315,281,294,306,300,292,314,316,331,293,272,211,230,251,139,131,135,139,154,781,498,519,2038,2475,11529,11706,12019
 "55000","Wisconsin",3,SAINC50,210,"...","  Other taxes","Thousands of dollars",457,490,546,521,478,463,442,721,743,908,1073,1592,1752,1984,1449,1863,1921,1788,1757,1626,1598,2144,2189,2235,1840,2286,3084,2994,3956,3002,4645,4011,4455,4942,5318,5672,5907,5780,4494,5028,6369,7104,7255,7961,8275,10518,10926,10732,11628,12556,16076,17477,17536,18323,18854,21628,31483,39771,36981,31299,27157,19188,17310,18941,21153,23437,26307,31720,35408,35795,38874,41235,42938
 "55000","Wisconsin",3,SAINC50,230,"..."," State and local personal property taxes","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Note: See the included footnote file."
"SAINC50: Personal Current Taxes "
"Last updated: March 23, 2022— revised statistics for 2010-2020."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
